account_id,account_type,customer_segment,kyc_status,account_age_days,country,region,preferred_channel,device_type,device_risk_score,login_failed_attempts,avg_monthly_txn_count,avg_monthly_amount,is_high_risk_profile,profile_created_at
M7000000131,MERCHANT,SMALL_BUSINESS,VERIFIED,2024,PE,Junin,AGENCY,POS,30,0,1163,183041.83,0,2019-07-23
M7000000132,MERCHANT,ENTERPRISE,VERIFIED,1819,PE,La Libertad,AGENCY,WEB_BROWSER,10,0,1051,200560.13,0,2024-03-11
M7000000133,MERCHANT,SMALL_BUSINESS,VERIFIED,1872,PE,La Libertad,WEB,WEB_BROWSER,22,2,861,62733.08,0,2019-08-11
M7000000134,MERCHANT,MEDIUM_BUSINESS,VERIFIED,1176,PE,Lima,WEB,WEB_BROWSER,6,2,281,207509.57,0,2020-06-14
M7000000135,MERCHANT,SMALL_BUSINESS,VERIFIED,2078,PE,Junin,AGENCY,WEB_BROWSER,30,0,409,15212.4,0,2020-09-18
M7000000136,MERCHANT,MEDIUM_BUSINESS,VERIFIED,3927,CO,International,AGENCY,POS,8,0,1264,104717.89,0,2020-01-06
M7000000137,MERCHANT,MEDIUM_BUSINESS,VERIFIED,1513,CO,International,POS,WEB_BROWSER,34,4,661,237549.17,1,2023-03-08
M7000000138,MERCHANT,SMALL_BUSINESS,VERIFIED,2595,PE,Junin,WEB,POS,27,0,393,93564.26,0,2023-09-12
M7000000139,MERCHANT,SMALL_BUSINESS,VERIFIED,3789,PE,Cusco,WEB,WEB_BROWSER,23,1,809,110469.3,0,2025-03-16
M7000000140,MERCHANT,SMALL_BUSINESS,VERIFIED,103,PE,La Libertad,WEB,POS,6,2,1066,73977.83,0,2021-04-10
M7000000141,MERCHANT,MEDIUM_BUSINESS,VERIFIED,517,PE,Junin,AGENCY,WEB_BROWSER,25,0,677,226566.8,0,2023-10-08
M7000000142,MERCHANT,ENTERPRISE,VERIFIED,414,US,International,POS,WEB_BROWSER,15,1,177,90163.83,0,2025-04-09
M7000000143,MERCHANT,ENTERPRISE,VERIFIED,33,MX,International,POS,WEB_BROWSER,14,0,422,106495.41,0,2025-04-26
M7000000144,MERCHANT,SMALL_BUSINESS,VERIFIED,1105,CO,International,POS,WEB_BROWSER,33,0,1364,144935.04,0,2023-02-23
M7000000145,MERCHANT,SMALL_BUSINESS,VERIFIED,1411,PE,Lima,POS,WEB_BROWSER,19,1,69,238194.11,0,2022-12-08
M7000000146,MERCHANT,SMALL_BUSINESS,VERIFIED,437,PE,Huanuco,POS,WEB_BROWSER,11,0,1078,133819.92,0,2023-09-17
M7000000147,MERCHANT,MEDIUM_BUSINESS,VERIFIED,1010,CO,International,POS,UNKNOWN,31,1,504,223142.8,0,2020-04-23
M7000000148,MERCHANT,MEDIUM_BUSINESS,VERIFIED,3748,PE,Huanuco,WEB,POS,28,0,1070,244018.59,0,2020-04-12
M7000000149,MERCHANT,SMALL_BUSINESS,VERIFIED,210,PE,Arequipa,POS,WEB_BROWSER,23,1,866,19003.64,0,2020-02-19
M7000000150,MERCHANT,MEDIUM_BUSINESS,VERIFIED,3493,CL,International,POS,WEB_BROWSER,27,0,1079,181227.58,0,2019-02-01
M7000000151,MERCHANT,MEDIUM_BUSINESS,VERIFIED,1270,PE,Piura,WEB,POS,30,0,732,134984.36,0,2021-01-31
M7000000152,MERCHANT,MEDIUM_BUSINESS,VERIFIED,1524,PE,Puno,POS,UNKNOWN,31,0,928,165795.26,0,2019-09-06
M7000000153,MERCHANT,SMALL_BUSINESS,PENDING,3042,PE,La Libertad,WEB,POS,41,0,641,240521.45,0,2021-10-28
M7000000154,MERCHANT,MEDIUM_BUSINESS,VERIFIED,2435,CO,International,POS,POS,15,0,1018,155395.73,0,2019-01-04
M7000000155,MERCHANT,MEDIUM_BUSINESS,VERIFIED,2260,PE,Puno,WEB,POS,11,0,328,88964.61,0,2022-10-09
M7000000156,MERCHANT,SMALL_BUSINESS,VERIFIED,3097,CL,International,AGENCY,POS,13,1,571,144670.86,0,2022-10-09
M7000000157,MERCHANT,MEDIUM_BUSINESS,VERIFIED,2593,CL,International,POS,WEB_BROWSER,14,0,1061,181408.5,0,2020-04-28
M7000000158,MERCHANT,MEDIUM_BUSINESS,VERIFIED,2191,MX,International,WEB,WEB_BROWSER,6,0,712,202464.47,0,2019-02-12
M7000000159,MERCHANT,SMALL_BUSINESS,VERIFIED,2956,PE,Puno,WEB,POS,15,1,256,134872.68,0,2023-04-19
M7000000160,MERCHANT,SMALL_BUSINESS,VERIFIED,583,PE,Lima,POS,POS,29,0,465,16407.96,0,2019-04-09
M7000000161,MERCHANT,SMALL_BUSINESS,VERIFIED,1192,PE,La Libertad,WEB,POS,22,1,342,13045.48,0,2020-02-02
M7000000162,MERCHANT,MEDIUM_BUSINESS,VERIFIED,701,PE,Cusco,POS,POS,24,2,180,201505.85,0,2021-09-13
M7000000163,MERCHANT,MEDIUM_BUSINESS,PENDING,2923,PE,Lima,POS,POS,23,0,250,125391.21,0,2020-04-14
M7000000164,MERCHANT,MEDIUM_BUSINESS,PENDING,1547,US,International,POS,POS,41,0,1106,155248.98,0,2022-05-01
M7000000165,MERCHANT,SMALL_BUSINESS,VERIFIED,2620,PE,Huanuco,AGENCY,UNKNOWN,51,0,683,167149.84,0,2024-01-09
M7000000166,MERCHANT,SMALL_BUSINESS,VERIFIED,3404,PE,Puno,WEB,POS,30,0,440,156723.68,0,2019-05-25
M7000000167,MERCHANT,MEDIUM_BUSINESS,VERIFIED,2814,PE,La Libertad,WEB,WEB_BROWSER,3,0,1472,114132.84,0,2024-08-23
M7000000168,MERCHANT,ENTERPRISE,VERIFIED,1530,CO,International,WEB,UNKNOWN,44,0,154,63079.18,0,2025-11-05
M7000000169,MERCHANT,MEDIUM_BUSINESS,VERIFIED,2049,CO,International,AGENCY,POS,7,1,110,168284.01,0,2020-07-03
M7000000170,MERCHANT,SMALL_BUSINESS,PENDING,1771,PE,La Libertad,WEB,WEB_BROWSER,18,0,443,43968.06,0,2022-10-20
M7000000171,MERCHANT,ENTERPRISE,VERIFIED,1335,CL,International,WEB,POS,31,0,1064,80833.24,0,2025-12-06
M7000000172,MERCHANT,ENTERPRISE,VERIFIED,2554,PE,Arequipa,WEB,WEB_BROWSER,22,0,1389,84723.56,0,2025-05-07
M7000000173,MERCHANT,SMALL_BUSINESS,VERIFIED,1780,PE,Piura,POS,WEB_BROWSER,32,4,1438,156040.31,1,2025-11-29
M7000000174,MERCHANT,SMALL_BUSINESS,VERIFIED,2034,PE,Arequipa,AGENCY,WEB_BROWSER,24,1,289,176236.06,0,2025-06-12
M7000000175,MERCHANT,SMALL_BUSINESS,PENDING,3596,PE,Arequipa,WEB,POS,42,0,1452,51111.24,0,2020-01-22
M7000000176,MERCHANT,SMALL_BUSINESS,VERIFIED,2550,CL,International,WEB,POS,23,1,1183,238878.51,0,2023-01-26
M7000000177,MERCHANT,MEDIUM_BUSINESS,VERIFIED,2317,PE,Puno,WEB,WEB_BROWSER,3,0,117,26613.67,0,2022-07-16
M7000000178,MERCHANT,SMALL_BUSINESS,PENDING,3043,CL,International,WEB,WEB_BROWSER,20,0,102,229082.53,0,2022-02-02
M7000000179,MERCHANT,MEDIUM_BUSINESS,VERIFIED,3763,PE,Cusco,POS,WEB_BROWSER,35,0,354,147387.71,0,2019-04-12
M7000000180,MERCHANT,MEDIUM_BUSINESS,VERIFIED,81,PE,Cusco,WEB,POS,30,2,224,161900.68,0,2019-11-29
M7000000181,MERCHANT,SMALL_BUSINESS,VERIFIED,2988,MX,International,POS,POS,35,1,447,170151.89,0,2022-04-02
M7000000182,MERCHANT,MEDIUM_BUSINESS,VERIFIED,2706,PE,Lima,WEB,POS,7,0,808,127272.99,0,2025-12-10
M7000000183,MERCHANT,MEDIUM_BUSINESS,VERIFIED,3487,PE,La Libertad,POS,UNKNOWN,37,1,568,47540.87,0,2020-08-01
M7000000184,MERCHANT,SMALL_BUSINESS,VERIFIED,2728,US,International,WEB,POS,33,1,520,10303.91,0,2019-01-22
M7000000185,MERCHANT,SMALL_BUSINESS,VERIFIED,1103,MX,International,POS,POS,19,0,396,44773.17,0,2021-12-28
M7000000186,MERCHANT,SMALL_BUSINESS,VERIFIED,1665,PE,La Libertad,POS,POS,34,3,1479,159772.89,0,2021-06-27
M7000000187,MERCHANT,SMALL_BUSINESS,VERIFIED,3688,PE,Huanuco,POS,WEB_BROWSER,17,0,1038,47512.6,0,2022-02-19
M7000000188,MERCHANT,SMALL_BUSINESS,VERIFIED,719,PE,Piura,WEB,WEB_BROWSER,3,0,248,167541.3,0,2020-05-15
M7000000189,MERCHANT,ENTERPRISE,VERIFIED,3957,PE,Cusco,WEB,POS,17,1,1215,116665.71,0,2022-05-25
M7000000190,MERCHANT,MEDIUM_BUSINESS,VERIFIED,1514,PE,Piura,WEB,POS,34,0,575,153643.5,0,2020-12-24
M7000000191,MERCHANT,ENTERPRISE,VERIFIED,3000,PE,Junin,WEB,POS,11,0,1187,98736.65,0,2024-12-18
M7000000192,MERCHANT,SMALL_BUSINESS,REJECTED,1136,CL,International,POS,POS,66,0,219,233815.44,1,2025-07-08
M7000000193,MERCHANT,MEDIUM_BUSINESS,PENDING,3107,PE,Arequipa,POS,WEB_BROWSER,20,1,625,202465.83,0,2020-01-18
M7000000194,MERCHANT,MEDIUM_BUSINESS,VERIFIED,2218,PE,La Libertad,AGENCY,POS,7,0,875,107204.81,0,2022-09-16
M7000000195,MERCHANT,SMALL_BUSINESS,VERIFIED,2822,US,International,POS,WEB_BROWSER,24,0,480,15829.85,0,2024-10-17
M7000000196,MERCHANT,SMALL_BUSINESS,VERIFIED,412,CL,International,POS,POS,20,0,128,165094.23,0,2023-12-29
M7000000197,MERCHANT,SMALL_BUSINESS,VERIFIED,1060,MX,International,WEB,POS,15,0,181,57714.61,0,2024-12-26
M7000000198,MERCHANT,SMALL_BUSINESS,VERIFIED,1594,US,International,WEB,POS,15,1,773,212634.58,0,2023-01-14
M7000000199,MERCHANT,MEDIUM_BUSINESS,VERIFIED,2614,PE,Puno,WEB,WEB_BROWSER,26,0,363,141520.54,0,2023-10-01
M7000000200,MERCHANT,SMALL_BUSINESS,VERIFIED,3537,PE,Junin,POS,WEB_BROWSER,7,0,1227,249714.61,0,2023-06-03
M7000000201,MERCHANT,SMALL_BUSINESS,VERIFIED,1620,US,International,AGENCY,WEB_BROWSER,38,3,715,117964.79,0,2020-05-10
M7000000202,MERCHANT,ENTERPRISE,VERIFIED,461,PE,Cusco,WEB,POS,33,0,886,55652.14,0,2025-07-25
M7000000203,MERCHANT,SMALL_BUSINESS,VERIFIED,2648,PE,Arequipa,POS,UNKNOWN,53,0,836,107360.73,0,2025-03-21
M7000000204,MERCHANT,SMALL_BUSINESS,VERIFIED,3434,PE,Cusco,WEB,POS,4,0,724,203888.34,0,2020-10-22
M7000000205,MERCHANT,SMALL_BUSINESS,VERIFIED,872,PE,Lima,WEB,POS,15,1,376,34737.12,0,2021-11-05
M7000000206,MERCHANT,SMALL_BUSINESS,PENDING,3988,PE,Puno,POS,POS,41,2,700,124003.14,0,2023-02-02
M7000000207,MERCHANT,MEDIUM_BUSINESS,VERIFIED,3697,PE,Piura,POS,WEB_BROWSER,14,2,333,46420.76,0,2021-08-12
M7000000208,MERCHANT,SMALL_BUSINESS,VERIFIED,3813,PE,Lima,WEB,WEB_BROWSER,8,1,1337,187089.19,0,2023-08-17
M7000000209,MERCHANT,SMALL_BUSINESS,VERIFIED,1770,PE,Junin,POS,POS,10,0,1199,78079.63,0,2024-10-01
M7000000210,MERCHANT,MEDIUM_BUSINESS,VERIFIED,2829,PE,Piura,POS,POS,27,0,1440,24199.33,0,2020-09-14
M7000000211,MERCHANT,SMALL_BUSINESS,VERIFIED,2631,US,International,WEB,WEB_BROWSER,7,0,1382,203405.52,0,2023-01-01
M7000000212,MERCHANT,ENTERPRISE,REJECTED,2358,PE,Lima,WEB,WEB_BROWSER,68,0,997,206841.73,1,2025-10-18
M7000000213,MERCHANT,MEDIUM_BUSINESS,VERIFIED,1652,PE,Huanuco,WEB,POS,21,1,1267,89993.92,0,2023-09-23
M7000000214,MERCHANT,SMALL_BUSINESS,VERIFIED,1299,PE,La Libertad,POS,POS,6,0,754,189614.27,0,2025-12-05
M7000000215,MERCHANT,SMALL_BUSINESS,VERIFIED,68,PE,Junin,WEB,WEB_BROWSER,11,0,921,135967.31,0,2020-12-28
M7000000216,MERCHANT,SMALL_BUSINESS,VERIFIED,2281,PE,Huanuco,POS,POS,31,0,321,123463.29,0,2025-12-11
M7000000217,MERCHANT,MEDIUM_BUSINESS,VERIFIED,943,PE,Puno,POS,POS,7,0,810,23076.77,0,2025-05-22
M7000000218,MERCHANT,SMALL_BUSINESS,VERIFIED,1432,PE,Cusco,WEB,WEB_BROWSER,19,0,1004,46650.98,0,2019-05-28
M7000000219,MERCHANT,MEDIUM_BUSINESS,VERIFIED,3949,CL,International,WEB,UNKNOWN,46,0,1209,72389.96,0,2021-05-22
M7000000220,MERCHANT,MEDIUM_BUSINESS,VERIFIED,3201,PE,Junin,AGENCY,WEB_BROWSER,35,0,285,206880.07,0,2025-09-08
M7000000221,MERCHANT,MEDIUM_BUSINESS,VERIFIED,2338,US,International,WEB,POS,28,1,180,7975.17,0,2021-08-06
M7000000222,MERCHANT,SMALL_BUSINESS,VERIFIED,1472,MX,International,POS,POS,11,2,273,6092.69,0,2021-12-18
M7000000223,MERCHANT,SMALL_BUSINESS,VERIFIED,2887,CO,International,WEB,POS,10,0,529,114418.3,0,2023-12-01
M7000000224,MERCHANT,ENTERPRISE,VERIFIED,2275,PE,Junin,POS,POS,6,0,684,174490.13,0,2021-09-24
M7000000225,MERCHANT,SMALL_BUSINESS,VERIFIED,3793,CL,International,AGENCY,WEB_BROWSER,11,0,309,15293.79,0,2023-12-21
M7000000226,MERCHANT,SMALL_BUSINESS,VERIFIED,2845,PE,Lima,POS,POS,10,1,873,199550.11,0,2024-09-16
M7000000227,MERCHANT,SMALL_BUSINESS,VERIFIED,1707,CL,International,WEB,UNKNOWN,61,0,607,137699.68,0,2025-12-15
M7000000228,MERCHANT,SMALL_BUSINESS,VERIFIED,745,PE,La Libertad,WEB,POS,7,0,1094,90593.59,0,2024-07-25
M7000000229,MERCHANT,SMALL_BUSINESS,VERIFIED,2089,PE,Cusco,POS,POS,28,0,728,66367.17,0,2021-12-28
M7000000230,MERCHANT,SMALL_BUSINESS,VERIFIED,3615,CO,International,WEB,POS,14,1,182,158747.45,0,2020-03-30
M7000000231,MERCHANT,ENTERPRISE,VERIFIED,3045,PE,Lima,WEB,POS,34,0,236,14075.89,0,2021-12-31
M7000000232,MERCHANT,MEDIUM_BUSINESS,VERIFIED,2404,PE,Cusco,AGENCY,POS,21,1,231,76634.45,0,2024-11-28
M7000000233,MERCHANT,SMALL_BUSINESS,VERIFIED,1089,PE,Piura,POS,WEB_BROWSER,11,0,1085,207523.57,0,2024-11-15
M7000000234,MERCHANT,SMALL_BUSINESS,VERIFIED,645,PE,La Libertad,WEB,WEB_BROWSER,28,0,507,13433.61,0,2022-11-23
M7000000235,MERCHANT,SMALL_BUSINESS,VERIFIED,1445,PE,Piura,WEB,POS,33,2,615,112740.95,0,2024-07-21
M7000000236,MERCHANT,MEDIUM_BUSINESS,VERIFIED,2168,PE,Arequipa,WEB,POS,25,1,619,117803.73,0,2024-04-28
M7000000237,MERCHANT,SMALL_BUSINESS,VERIFIED,1857,PE,Piura,POS,POS,8,0,1132,8795.89,0,2023-10-04
M7000000238,MERCHANT,SMALL_BUSINESS,VERIFIED,3528,CO,International,POS,POS,21,2,727,103902.87,0,2020-05-16
M7000000239,MERCHANT,MEDIUM_BUSINESS,VERIFIED,520,CO,International,POS,POS,31,3,725,246702.08,0,2023-08-28
M7000000240,MERCHANT,SMALL_BUSINESS,VERIFIED,163,US,International,WEB,POS,6,0,1049,35095.63,0,2024-12-23
M7000000241,MERCHANT,MEDIUM_BUSINESS,VERIFIED,413,MX,International,WEB,POS,19,0,1254,112737.62,0,2023-06-21
M7000000242,MERCHANT,SMALL_BUSINESS,VERIFIED,2630,PE,Puno,POS,WEB_BROWSER,4,0,944,50866.63,0,2021-12-14
M7000000243,MERCHANT,MEDIUM_BUSINESS,VERIFIED,1171,CO,International,WEB,POS,32,0,1114,227830.75,0,2025-01-26
M7000000244,MERCHANT,SMALL_BUSINESS,VERIFIED,1827,PE,Huanuco,WEB,POS,26,0,1172,42143.09,0,2024-11-25
M7000000245,MERCHANT,SMALL_BUSINESS,VERIFIED,2450,PE,Cusco,WEB,WEB_BROWSER,28,0,1416,168641.06,0,2019-09-17
M7000000246,MERCHANT,SMALL_BUSINESS,VERIFIED,1531,PE,Huanuco,WEB,WEB_BROWSER,13,0,305,30140.59,0,2021-10-18
M7000000247,MERCHANT,SMALL_BUSINESS,VERIFIED,1708,PE,Lima,POS,POS,16,0,660,144589.96,0,2022-12-10
M7000000248,MERCHANT,MEDIUM_BUSINESS,VERIFIED,3155,PE,Piura,POS,POS,7,2,290,171823.59,0,2023-11-16
M7000000249,MERCHANT,ENTERPRISE,VERIFIED,1428,CL,International,POS,WEB_BROWSER,22,0,852,63258.87,0,2019-08-05
M7000000250,MERCHANT,SMALL_BUSINESS,VERIFIED,675,CO,International,WEB,POS,16,0,796,18585.68,0,2023-09-27
M7000000251,MERCHANT,SMALL_BUSINESS,VERIFIED,2000,PE,Huanuco,POS,UNKNOWN,49,0,937,47568.79,0,2022-08-06
M7000000252,MERCHANT,SMALL_BUSINESS,VERIFIED,1624,PE,Puno,WEB,WEB_BROWSER,4,1,574,61282.11,0,2023-12-09
M7000000253,MERCHANT,SMALL_BUSINESS,VERIFIED,3720,CO,International,POS,POS,35,1,280,52594.72,0,2020-12-23
M7000000254,MERCHANT,ENTERPRISE,VERIFIED,3466,US,International,WEB,WEB_BROWSER,3,0,1341,195914.29,0,2022-06-03
M7000000255,MERCHANT,SMALL_BUSINESS,VERIFIED,3543,PE,Huanuco,AGENCY,UNKNOWN,35,3,806,162538.7,0,2025-05-22
M7000000256,MERCHANT,MEDIUM_BUSINESS,VERIFIED,242,PE,Lima,WEB,WEB_BROWSER,14,1,607,175089.58,0,2025-09-09
M7000000257,MERCHANT,SMALL_BUSINESS,VERIFIED,343,CO,International,WEB,POS,35,1,643,100234.11,0,2023-06-20
M7000000258,MERCHANT,SMALL_BUSINESS,VERIFIED,1124,PE,Piura,POS,POS,33,0,968,139407.3,0,2023-12-05
M7000000259,MERCHANT,ENTERPRISE,VERIFIED,2861,PE,Puno,WEB,POS,20,1,177,154035.78,0,2022-12-16
M7000000260,MERCHANT,MEDIUM_BUSINESS,VERIFIED,1862,CL,International,WEB,WEB_BROWSER,8,0,1298,92805.23,0,2020-11-05
M7000000261,MERCHANT,ENTERPRISE,VERIFIED,3155,CO,International,AGENCY,WEB_BROWSER,3,0,973,6201.76,0,2021-10-28
M7000000262,MERCHANT,SMALL_BUSINESS,PENDING,3374,PE,Puno,AGENCY,POS,44,1,1127,223997.14,0,2021-11-09
M7000000263,MERCHANT,SMALL_BUSINESS,VERIFIED,2535,PE,Puno,WEB,WEB_BROWSER,33,2,500,104781.72,0,2020-05-28
M7000000264,MERCHANT,SMALL_BUSINESS,PENDING,1473,PE,Arequipa,POS,POS,38,0,227,164409.76,0,2020-01-24
M7000000265,MERCHANT,MEDIUM_BUSINESS,VERIFIED,3900,PE,Arequipa,WEB,POS,10,0,1304,58884.84,0,2019-08-09
M7000000266,MERCHANT,MEDIUM_BUSINESS,VERIFIED,1982,PE,Cusco,WEB,POS,28,1,443,176615.47,0,2025-07-22
M7000000267,MERCHANT,SMALL_BUSINESS,VERIFIED,3753,PE,Piura,WEB,POS,35,0,684,226351.94,0,2021-12-31
M7000000268,MERCHANT,SMALL_BUSINESS,VERIFIED,65,PE,Piura,POS,WEB_BROWSER,11,1,1059,77510.79,0,2024-03-30
M7000000269,MERCHANT,ENTERPRISE,VERIFIED,3371,PE,Arequipa,WEB,WEB_BROWSER,34,0,228,20600.02,0,2020-09-19
M7000000270,MERCHANT,SMALL_BUSINESS,VERIFIED,864,PE,Puno,WEB,POS,29,0,552,90779.09,0,2023-04-27
M7000000271,MERCHANT,SMALL_BUSINESS,VERIFIED,3597,CO,International,AGENCY,POS,34,0,953,177344.95,0,2020-02-15
M7000000272,MERCHANT,MEDIUM_BUSINESS,VERIFIED,1116,PE,Cusco,WEB,POS,6,0,576,145495.26,0,2019-01-07
M7000000273,MERCHANT,SMALL_BUSINESS,VERIFIED,1971,PE,Cusco,POS,POS,3,0,108,46718.25,0,2020-07-29
M7000000274,MERCHANT,SMALL_BUSINESS,VERIFIED,3147,US,International,AGENCY,WEB_BROWSER,9,0,357,122631.49,0,2021-01-28
M7000000275,MERCHANT,SMALL_BUSINESS,VERIFIED,1623,PE,Lima,POS,POS,16,1,149,142894.67,0,2021-06-08
M7000000276,MERCHANT,MEDIUM_BUSINESS,VERIFIED,293,CL,International,WEB,POS,7,2,613,24406.52,0,2022-03-10
M7000000277,MERCHANT,ENTERPRISE,VERIFIED,3452,PE,Huanuco,POS,UNKNOWN,63,2,1296,102837.11,0,2020-06-24
M7000000278,MERCHANT,SMALL_BUSINESS,VERIFIED,3956,CO,International,WEB,WEB_BROWSER,20,1,1033,225150.08,0,2025-08-30
M7000000279,MERCHANT,SMALL_BUSINESS,VERIFIED,2055,CL,International,WEB,POS,13,0,279,221112.04,0,2024-11-24
M7000000280,MERCHANT,MEDIUM_BUSINESS,VERIFIED,779,PE,Puno,WEB,UNKNOWN,30,0,626,104468.47,0,2025-08-04
M7000000281,MERCHANT,SMALL_BUSINESS,VERIFIED,2883,MX,International,POS,WEB_BROWSER,9,2,465,131622.69,0,2023-06-28
M7000000282,MERCHANT,MEDIUM_BUSINESS,VERIFIED,471,US,International,POS,WEB_BROWSER,7,0,325,45966.96,0,2019-07-06
M7000000283,MERCHANT,SMALL_BUSINESS,PENDING,1909,CO,International,WEB,WEB_BROWSER,44,2,690,85131.93,0,2022-11-05
M7000000284,MERCHANT,SMALL_BUSINESS,VERIFIED,3944,US,International,WEB,POS,12,0,1247,28013.0,0,2021-07-08
M7000000285,MERCHANT,ENTERPRISE,VERIFIED,1378,PE,Puno,AGENCY,POS,11,0,1075,174925.3,0,2019-05-10
M7000000286,MERCHANT,SMALL_BUSINESS,VERIFIED,1457,PE,Puno,WEB,POS,13,0,1281,234493.01,0,2022-05-01
M7000000287,MERCHANT,SMALL_BUSINESS,VERIFIED,3572,PE,Piura,WEB,UNKNOWN,41,0,241,144701.34,0,2019-03-03
M7000000288,MERCHANT,SMALL_BUSINESS,PENDING,2652,PE,Junin,WEB,WEB_BROWSER,30,0,225,91336.29,0,2022-08-29
M7000000289,MERCHANT,SMALL_BUSINESS,VERIFIED,1220,CL,International,POS,POS,17,0,278,130943.5,0,2022-02-07
M7000000290,MERCHANT,MEDIUM_BUSINESS,VERIFIED,1653,PE,Cusco,WEB,POS,17,0,465,9545.41,0,2019-10-09
M7000000291,MERCHANT,SMALL_BUSINESS,VERIFIED,2829,CO,International,AGENCY,WEB_BROWSER,19,0,724,137391.58,0,2022-09-14
M7000000292,MERCHANT,SMALL_BUSINESS,VERIFIED,2805,PE,Cusco,WEB,UNKNOWN,62,0,1490,25913.73,0,2020-06-11
M7000000293,MERCHANT,SMALL_BUSINESS,VERIFIED,2987,PE,Junin,POS,POS,24,0,689,32900.8,0,2024-01-15
M7000000294,MERCHANT,ENTERPRISE,VERIFIED,1812,US,International,POS,POS,16,1,898,168179.3,0,2022-05-02
M7000000295,MERCHANT,MEDIUM_BUSINESS,VERIFIED,3767,CL,International,WEB,WEB_BROWSER,11,0,1497,92701.47,0,2025-01-12
M7000000296,MERCHANT,SMALL_BUSINESS,VERIFIED,1341,CL,International,POS,POS,23,1,990,151943.83,0,2024-09-08
M7000000297,MERCHANT,SMALL_BUSINESS,VERIFIED,880,PE,La Libertad,POS,WEB_BROWSER,12,1,1381,107323.72,0,2024-01-11
M7000000298,MERCHANT,MEDIUM_BUSINESS,VERIFIED,1475,PE,La Libertad,POS,POS,13,2,881,157907.75,0,2023-03-18
M7000000299,MERCHANT,SMALL_BUSINESS,PENDING,1751,PE,Cusco,POS,POS,30,1,216,72181.28,0,2024-05-18
M7000000300,MERCHANT,SMALL_BUSINESS,VERIFIED,3245,PE,Puno,WEB,POS,9,1,116,165136.24,0,2023-05-10
M7000000301,MERCHANT,ENTERPRISE,VERIFIED,2304,PE,Arequipa,WEB,POS,13,0,755,195289.82,0,2019-06-22
M7000000302,MERCHANT,SMALL_BUSINESS,VERIFIED,359,PE,Huanuco,POS,POS,30,1,96,7579.92,0,2021-12-12
M7000000303,MERCHANT,SMALL_BUSINESS,VERIFIED,1999,CO,International,POS,WEB_BROWSER,3,0,1008,35993.98,0,2022-06-20
M7000000304,MERCHANT,SMALL_BUSINESS,VERIFIED,267,US,International,POS,POS,11,0,138,22357.11,0,2024-09-07
M7000000305,MERCHANT,SMALL_BUSINESS,VERIFIED,428,PE,Piura,WEB,WEB_BROWSER,35,1,420,60161.53,0,2022-07-22
M7000000306,MERCHANT,SMALL_BUSINESS,VERIFIED,3396,US,International,WEB,WEB_BROWSER,14,1,712,215774.12,0,2025-10-18
M7000000307,MERCHANT,MEDIUM_BUSINESS,VERIFIED,2694,PE,Puno,POS,POS,30,0,143,115211.74,0,2023-09-16
M7000000308,MERCHANT,SMALL_BUSINESS,VERIFIED,419,PE,Cusco,POS,UNKNOWN,32,2,1492,136497.93,0,2022-12-25
M7000000309,MERCHANT,SMALL_BUSINESS,PENDING,1673,PE,La Libertad,WEB,POS,26,2,487,63013.82,0,2023-04-19
M7000000310,MERCHANT,SMALL_BUSINESS,VERIFIED,959,PE,Puno,WEB,WEB_BROWSER,23,3,1000,212773.74,0,2024-12-22
M7000000311,MERCHANT,MEDIUM_BUSINESS,VERIFIED,980,PE,Arequipa,WEB,WEB_BROWSER,13,0,736,16455.08,0,2019-07-30
M7000000312,MERCHANT,SMALL_BUSINESS,VERIFIED,2340,PE,La Libertad,POS,WEB_BROWSER,5,0,1216,168493.97,0,2025-09-06
M7000000313,MERCHANT,SMALL_BUSINESS,VERIFIED,3790,PE,Cusco,AGENCY,POS,7,0,446,80530.88,0,2019-01-22
M7000000314,MERCHANT,SMALL_BUSINESS,PENDING,2651,CO,International,AGENCY,POS,37,0,1455,209300.7,0,2019-02-01
M7000000315,MERCHANT,ENTERPRISE,VERIFIED,3017,PE,Junin,WEB,POS,19,1,1136,190527.03,0,2024-05-11
M7000000316,MERCHANT,MEDIUM_BUSINESS,VERIFIED,610,CL,International,POS,WEB_BROWSER,4,2,918,158451.93,0,2019-09-13
M7000000317,MERCHANT,SMALL_BUSINESS,VERIFIED,3770,US,International,POS,POS,18,0,733,198216.31,0,2022-03-08
M7000000318,MERCHANT,MEDIUM_BUSINESS,VERIFIED,2716,PE,Puno,WEB,POS,6,1,76,170961.91,0,2020-06-17
M7000000319,MERCHANT,MEDIUM_BUSINESS,VERIFIED,3396,CO,International,AGENCY,POS,20,0,361,187594.52,0,2024-04-16
M7000000320,MERCHANT,SMALL_BUSINESS,VERIFIED,3775,CL,International,AGENCY,POS,27,0,1030,17338.23,0,2020-11-17
M7000000321,MERCHANT,MEDIUM_BUSINESS,VERIFIED,215,PE,Junin,AGENCY,POS,21,1,1257,246273.2,0,2025-09-19
M7000000322,MERCHANT,SMALL_BUSINESS,VERIFIED,3301,CL,International,WEB,UNKNOWN,53,0,472,215712.1,0,2023-02-25
M7000000323,MERCHANT,SMALL_BUSINESS,VERIFIED,1589,PE,Piura,POS,POS,20,0,355,243934.04,0,2023-07-07
